2.4067764717562854 1.7343204679016642 1.5300068944868344 1.478152415476863 2.5322115728074945 1.7261861528163946 2.029563056576762 2.421961732730465 2.9755522991564387 0.38222398241446254 0.7902654913828077 1.6683378091376353 0.416018828142885 1.5212545365961954 1.4897971600858084 1.0094270807363814 1.1193295164156718 1.1209629210706198 1.2030187671945447 1.3291194601919056
2.4413198142789625 1.760252732057268 1.5550069649901022 1.496690012006656 2.6104512296627242 1.7674312315479805 2.1199947459977766 2.489573474730989 3.0423255893590166 0.4249853844635742 0.8239180714786062 1.6738683921615785 0.4006101720782092 1.5565178217038846 1.504367232727175 1.0333653276918915 1.086718921935851 1.2271159781469558 1.2549815768492965 1.3584690942872542
2.4497129999790426 1.8000220441075852 1.5831890649554525 1.5262720267798822 2.630827743155723 1.7792290552036218 2.107105473043597 2.46641490735678 3.0436041225289014 0.42204614249358646 0.8080866667953133 1.7269340073788197 0.38960758066093426 1.556484299287545 1.487994647069899 1.0265781367922666 1.160114063769663 1.2171861347673638 1.2368473723696058 1.3530287226331212
2.444564922373988 1.7861454292220103 1.5975794664369374 1.53878765401817 2.645450254967366 1.765375488467962 2.1292025919516218 2.4696107136301664 3.072120964738573 0.43227142396763496 0.8053206175894402 1.7175727471886082 0.3733859076561942 1.5512467925923392 1.4832999903512738 1.0405916754410596 1.1354155197417004 1.248779459820101 1.2242223276567066 1.3564793179413488
2.4723628864720517 1.7957461512487152 1.5991579986246878 1.5491580757410286 2.6461229852157926 1.8009984143637274 2.1303319272357077 2.491865138865331 3.07878556942091 0.4140564254688939 0.7954830081323795 1.7278071406206088 0.38738509510658337 1.5397858390753159 1.4866681691674837 1.0457177098116 1.169160942879469 1.2196443519436113 1.257983843491866 1.3601087514148995
2.4710329213289364 1.8101495139638024 1.6168165259144949 1.570841242297545 2.6502648716437647 1.8229097557277814 2.15447146855826 2.497325732259773 3.0730208850339045 0.4105566436421347 0.7798547183925288 1.7204006275448172 0.3713818723498963 1.568159889243224 1.4993363286660821 1.040969990650707 1.1941068495610123 1.2632421144749044 1.2883724824379157 1.3642408196407168
2.465246139177083 1.7805779527275936 1.595541453350958 1.5374246311759747 2.657720202929506 1.8209955806621012 2.145229041701387 2.4935866031757348 3.068722712937075 0.4001665876324975 0.77761449491974 1.7181546666381342 0.3794798321301153 1.560863964473085 1.5098665016309147 1.0428495706176026 1.186585901275112 1.2622200169673565 1.2718274101245874 1.385501384696097
2.4704035305988166 1.8139376889540808 1.6226135851755688 1.5722321682273381 2.6642836540811645 1.8738700963115793 2.183745615020563 2.511611176250825 3.075872790050145 0.40247379673922945 0.7675852151521784 1.767131751836868 0.36696623240174936 1.6052755121863123 1.5152193939584386 1.042511367820157 1.2487499799074326 1.3091881963404413 1.27311437029457 1.3629402706410372
2.445234389698682 1.815334732928284 1.6261661787032469 1.567088216368037 2.655276035828721 1.8212378748284979 2.1634185123969814 2.4861769893512484 3.0677705669192155 0.42126943277789286 0.7834602485480909 1.7480541531916671 0.3632374361567301 1.6019618467292964 1.5233564430072848 1.019072623171548 1.2206054926415861 1.3061412525252534 1.2834331585343606 1.3572588393784795
2.4489401647754656 1.7807306530846432 1.6075931158608354 1.5635349875394329 2.6437566451802748 1.830826432611922 2.156349093961155 2.502844413254858 3.0761803910457894 0.39396955222488333 0.7740995540034357 1.7493224677734351 0.3819995876850044 1.6115572657830952 1.5159308953702813 1.0351984996295018 1.2178130060929886 1.3140515332324882 1.2879492502389314 1.3563304832970862
